Costo1,Costo2,Topico,Quincena,TipoProducto,Conversion
0.595,0.194,1,20,2,No
0.898,0.476,1,6,1,No
0.436,0.135,3,12,6,No
0.034,0.515,1,23,7,No
0.384,0.283,5,3,3,No
0.483,0.83,4,23,1,No
0.301,0.714,4,5,7,No
0.961,0.259,4,7,4,No
0.532,0.726,1,21,5,No
0.814,0.351,2,5,5,No
0.476,0.864,5,6,3,No
0.854,0.796,1,14,2,No
0.957,0.714,3,3,2,No
0.337,0.156,3,17,5,No
0.007,0.384,1,23,6,No
0.252,0.96,5,5,1,No
0.15,0.864,2,9,4,No
0.13,0.294,4,5,2,No
0.918,0.707,4,12,6,No
0.199,0.391,3,10,2,No
0.868,0.795,2,8,4,No
0.017,0.651,4,16,2,No
0.077,0.235,4,11,4,No
0.299,0.334,3,1,1,No
0.505,0.213,3,11,7,No
0.178,0.667,3,22,7,No
0.388,0.574,4,9,4,No
0.606,0.351,1,18,3,No
0.078,0.408,3,14,4,No
0.207,0.702,4,21,7,No
0.709,0.015,2,17,4,No
0.309,0.599,4,3,2,No
0.62,0.184,2,4,7,No
0.868,0.437,2,1,1,No
0.387,0.156,2,6,7,No
0.135,0.574,5,17,8,No
0.509,0.478,4,6,5,No
0.34,0.826,4,6,4,No
0.888,0.365,3,13,2,No
0.559,0.306,3,4,3,No
0.418,0.827,1,24,4,No
0.711,0.498,2,17,1,No
0.976,0.004,1,21,6,No
0.307,0.409,4,2,3,No
0.336,0.978,5,14,7,No
0.699,0.782,5,7,7,No
0.211,0.568,2,17,1,No
0.805,0.346,5,18,6,No
0.717,0.82,3,20,4,No
0.768,0.298,1,15,2,No
0.517,0.01,4,7,5,No
0.646,0.129,4,19,4,No
0.331,0.816,2,9,6,No
0.643,0.479,1,4,5,No
0.441,0.142,2,4,4,No
0.862,0.752,4,19,6,No
0.832,0.589,5,17,1,No
0.597,0.147,2,5,7,No
0.306,0.8,2,14,6,No
0.456,0.563,4,15,2,No
0.394,0.897,1,19,6,No
0.575,0.604,5,7,4,No
0.212,0.502,1,16,3,No
0.214,0.214,3,21,2,No
0.159,0.413,3,11,5,No
0.211,0.508,2,18,2,No
0.236,0.593,1,20,2,No
0.7,0.192,2,3,5,No
0.167,0.461,2,21,2,No
0.316,0.522,1,11,4,No
0.657,0.203,5,7,5,No
0.568,0.66,2,18,2,No
0.183,0.453,3,19,3,No
0.474,0.859,4,17,2,No
0.86,0.314,3,22,1,No
0.898,0.578,3,7,2,No
0.003,0.028,2,17,4,No
0.27,0.991,2,20,3,No
0.85,0.472,2,15,7,No
0.498,0.063,2,6,3,No
0.227,0.5,4,20,2,No
0.486,0.179,4,17,5,No
0.32,0.493,2,13,5,No
0.052,0.121,2,8,6,No
0.697,0.119,3,7,7,No
0.516,0.253,2,5,4,No
0.064,0.728,4,3,6,No
0.583,0.441,5,12,3,No
0.758,0.247,2,18,6,No
0.721,0.991,2,17,3,No
0.835,0.867,5,6,3,No
0.818,0.898,3,7,6,No
0.743,0.867,3,21,2,No
0.835,0.881,1,11,6,No
0.258,0.045,1,11,4,No
0.37,0.833,5,6,6,No
0.56,0.988,3,11,8,No
0.045,0.476,2,11,4,No
0.46,0.24,2,12,3,No
0.502,0.816,5,3,3,No
0.673,0.777,2,5,6,No
0.916,0.053,1,6,6,No
0.419,0.03,3,6,8,No
0.085,0.935,1,22,2,No
0.091,0.156,5,18,5,No
0.984,0.256,4,23,4,No
0.425,0.571,5,14,3,No
0.137,0.31,3,15,8,No
0.838,0.013,4,14,7,No
0.773,0.323,4,2,7,No
0.416,0.877,1,18,4,No
0.982,0.871,5,21,2,No
0.759,0.885,1,13,2,No
0.504,0.224,4,10,3,No
0.965,0.683,1,12,2,No
0.501,0.613,4,19,3,No
0.662,0.661,2,14,7,No
0.559,0.329,2,5,3,No
0.685,0.755,4,3,6,No
0.714,0.789,3,23,3,No
0.851,0.849,4,6,7,No
0.686,0.361,4,6,3,No
0.077,0.902,1,18,4,No
0.279,0.3,1,8,2,No
0.924,0.025,4,2,6,No
0.627,0.819,3,6,1,No
0.232,0.882,4,24,2,No
0.56,0.91,2,7,3,No
0.048,0.337,2,20,6,No
0.399,0.138,4,22,2,No
0.779,0.329,4,20,2,No
0.62,0.479,3,7,8,No
0.947,0.117,4,11,7,No
0.468,0.343,3,16,5,No
0.591,0.315,3,13,5,No
0.69,0.17,3,20,2,No
0.201,0.825,3,4,2,No
0.04,0.187,4,23,5,No
0.091,0.507,2,6,7,No
0.792,0.171,2,3,4,No
0.995,0.134,3,5,5,No
0.154,0.406,5,7,3,No
0.53,0.605,5,24,3,No
0.107,0.753,3,3,3,No
0.539,0.61,3,5,3,No
0.777,0.288,2,17,6,No
0.99,0.782,5,14,4,No
0.222,0.835,1,3,4,No
0.404,0.932,3,13,6,No
0.967,0.759,4,5,3,No
0.698,0.107,5,10,3,No
0.144,0.794,2,8,2,No
0.812,0.674,2,2,2,No
0.247,0.348,2,10,5,No
0.953,0.607,3,6,1,No
0.795,0.87,1,12,7,No
0.782,0.829,1,5,7,No
0.686,0.896,4,22,7,No
0.626,0.277,4,16,5,No
0.423,0.379,4,7,7,No
0.719,0.874,3,24,7,No
0.816,0.393,3,9,5,No
0.985,0.178,3,16,4,No
1,0.284,2,21,7,No
0.299,0.717,2,13,8,No
0.376,0.894,3,6,8,No
0.158,0.618,2,7,4,No
0.648,0.16,3,22,1,No
0.788,0.449,3,23,2,No
0.266,0.444,4,7,5,No
0.376,0.443,2,13,2,No
0.909,0.589,2,22,3,No
0.016,0.643,5,14,2,No
0.09,0.136,5,22,1,No
0.512,0.937,3,8,5,No
0.509,0.559,4,23,2,No
0.951,0.109,3,22,5,No
0.219,0.641,1,1,6,No
0.813,0.975,3,20,2,No
0.104,0.067,4,10,6,No
0.752,0.827,1,3,2,No
0.872,0.183,3,15,7,No
0.709,0.93,3,8,3,No
0.951,0.683,5,18,5,No
0.967,0.262,5,19,5,No
0.622,0.053,1,8,3,No
0.907,0.315,4,6,7,No
0.467,0.177,4,23,5,No
0.977,0.016,1,21,8,No
0.651,0.174,4,20,3,No
0.487,0.049,3,12,2,No
0.75,0.347,2,7,3,No
0.745,0.673,4,18,5,No
0.613,0.528,1,15,2,No
0.72,0.953,2,5,6,No
0.207,0.171,2,6,7,No
0.302,0.702,1,19,2,No
0.172,0.114,5,5,4,No
0.115,0.647,2,23,4,No
0.636,0.786,2,22,4,No
0.552,0.014,3,9,1,No
0.972,0.101,2,5,5,No
0.144,0.088,2,3,6,No
0.539,0.933,2,2,8,No
0.557,0.672,3,10,5,No
0.491,0.051,5,6,3,No
0.629,0.91,1,11,2,No
0.457,0.448,3,11,8,No
0.056,0.888,3,19,7,No
0.454,0.79,4,21,2,No
0.033,0.591,4,7,7,No
0.718,0.353,4,12,6,No
0.735,0.542,5,19,6,No
0.925,0.384,4,11,3,No
0.564,0.316,2,12,7,No
0.505,0.167,4,5,3,No
0.183,0.967,5,17,4,No
0.877,0.739,2,7,7,No
0.282,0.568,2,7,2,No
0.109,0.598,2,8,2,No
0.52,0.268,2,2,2,No
0.223,0.705,5,9,4,No
0.495,0.508,1,3,3,No
0.207,0.888,5,7,8,No
0.605,0.412,2,9,1,No
0.992,0.944,3,17,7,No
0.333,0.545,4,17,3,No
0.426,0.701,2,10,1,No
0.9,0.303,4,20,7,No
0.783,0.861,5,8,2,No
0.749,0.632,4,2,6,No
0.687,0.169,3,3,4,No
0.592,0.97,1,13,6,No
0.492,0.698,5,7,5,No
0.101,0.169,1,15,5,No
0.921,0.6,2,16,2,No
0.049,0.041,4,4,5,No
0.358,0.503,2,15,5,No
0.438,1,2,9,7,No
0.456,0.53,4,22,8,No
0.323,0.839,2,11,1,No
0.998,0.255,1,15,3,No
0.383,0.207,2,10,4,No
0.976,0.588,4,2,5,No
0.656,0.024,2,6,1,No
0.077,0.795,2,11,4,No
0.307,0.398,4,6,8,No
0.741,0.121,2,22,5,No
0.039,0.537,3,2,6,No
0.535,0.769,4,6,8,No
0.386,0.707,2,12,7,No
0.72,0.929,3,18,4,No
0.397,0.422,4,10,5,No
0.514,0.877,2,15,2,No
0.729,0.222,2,9,7,No
0.261,0.656,4,17,7,No
0.254,0.46,4,14,1,No
0.217,0.211,3,12,8,No
0.909,0.525,3,24,6,No
0.874,0.681,1,7,3,No
0.956,0.06,3,9,3,No
0.841,0.026,2,6,7,No
0.55,0.294,2,9,4,No
0.347,0.98,4,22,5,No
0.606,0.671,1,18,6,No
0.713,0.008,4,5,2,No
0.004,0.074,3,16,2,No
0.352,0.36,2,9,2,No
0.097,0.519,3,9,2,No
0.384,0.957,3,9,5,No
0.785,0.087,2,1,7,No
0.169,0.563,2,21,4,No
0.707,0.046,5,13,4,No
0.572,0.719,5,13,7,No
0.981,0.819,1,11,1,No
0.607,0.951,3,4,1,No
0.709,0.701,3,9,4,No
0.121,0.1,3,10,2,No
0.102,0.059,5,17,3,No
0.872,0.178,4,5,6,No
0.091,0.986,1,13,8,No
0.511,0.54,3,20,4,No
0.748,0.703,4,19,7,No
0.974,0.639,3,13,7,No
0.867,0.056,2,3,2,No
0.711,0.003,4,21,6,No
0.348,0.258,1,14,6,No
0.61,0.412,1,12,7,No
0.42,0.063,3,19,4,No
0.956,0.619,4,9,2,No
0.533,0.821,3,3,4,No
0.018,0.578,1,19,7,No
0.659,0.965,1,5,4,No
0.464,0.439,2,4,6,No
0.569,0.543,2,12,2,No
0.937,0.498,1,5,4,No
0.052,0.161,4,5,5,No
0.245,0.278,3,17,5,No
0.254,0.841,4,12,4,No
0.609,0.784,1,14,5,No
0.179,0.317,1,19,4,No
0.46,0.072,1,14,6,No
0.238,0.829,3,23,2,No
0.593,0.546,3,5,8,No
0.823,0.675,2,18,7,No
0.452,0.343,2,12,3,No
0.02,0.751,2,14,5,No
0.24,0.642,3,6,5,No
0.031,0.632,5,17,6,No
0.303,0.109,4,1,3,No
0.223,0.08,4,15,3,No
0.546,0.856,3,3,7,No
0.129,0.222,3,17,3,No
0.972,0.215,3,14,2,No
0.769,0.866,2,6,2,No
0.202,0.126,4,18,4,No
0.949,0.447,2,3,4,No
0.771,0.902,4,5,1,No
0.907,0.956,3,15,3,No
0.743,0.991,3,15,3,No
0.903,0.618,1,12,8,No
0.743,0.178,3,10,3,No
0.534,0.986,5,11,6,No
0.712,0.32,5,8,2,No
0.204,0.441,3,10,6,No
0.505,0.449,2,4,4,No
0.994,0.511,4,7,8,No
0.028,0.021,4,19,5,No
0.555,0.214,2,18,6,No
0.902,0.223,2,12,8,No
0.942,0.809,2,13,2,No
0.017,0.111,4,20,2,No
0.08,0.514,1,9,2,No
0.138,0.929,4,9,8,No
0.729,0.063,2,5,4,No
0.502,0.549,1,21,3,No
0.108,0.221,3,15,1,No
0.146,0.105,3,1,6,No
0.579,0.211,3,14,4,No
0.62,0.741,5,20,4,No
0.14,0.739,5,13,4,No
0.942,0.665,2,2,6,No
0.004,0.503,2,24,2,No
0.909,0.6,4,3,5,No
0.007,0.661,4,3,8,No
0.668,0.911,3,11,1,No
0.976,0.558,4,10,7,No
0.616,0.386,3,17,3,No
0.416,0.86,4,19,8,No
0.245,0.949,2,20,4,No
0.705,0.666,4,21,7,No
0.341,0.669,5,11,7,No
0.207,0.431,5,16,6,No
0.722,0.331,2,13,5,No
0.492,0.029,4,9,5,No
0.497,0.263,3,22,6,No
0.31,0.766,4,3,3,No
0.674,0.507,3,11,2,No
0.134,0,2,11,1,No
0.691,0.904,4,7,2,No
0.163,0.096,4,11,3,No
0.62,0.227,1,17,7,No
0.515,0.719,5,16,4,No
0.56,0.61,2,2,2,No
0.92,0.289,3,22,6,No
0.162,0.859,3,3,6,No
0.203,0.93,4,10,2,No
0.912,0.223,3,16,7,No
0.62,0.971,4,19,7,No
0.337,0.704,4,21,3,No
0.763,0.868,2,18,6,No
0.364,0.372,2,10,5,No
0.705,0.995,2,16,2,No
0.396,0.381,4,23,7,No
0.612,0.047,4,18,7,No
0.93,0.813,3,24,6,No
1,0.388,4,24,2,No
0.878,0.227,3,22,5,No
0.689,0.084,2,24,2,No
0.145,0.36,1,14,5,No
0.341,0.551,2,21,7,No
0.29,0.442,5,12,7,No
0.516,0.703,2,16,8,No
0.968,0.832,2,3,6,No
0.439,0.896,2,9,4,No
0.487,0.495,2,20,3,No
0.059,0.691,4,21,5,No
0.768,0.774,1,19,4,No
0.001,0.914,3,10,1,No
0.729,0.76,3,4,7,No
0.831,0.427,4,4,8,No
0.118,0.142,1,22,4,No
0.626,0.639,3,2,7,No
0.48,0.616,5,3,8,No
0.214,0.7,4,10,4,No
0.573,0.203,2,15,2,No
0.257,0.474,4,21,5,No
0.984,0.11,2,22,7,No
0.516,0.356,3,22,3,No
0.36,0.043,1,4,4,No
0.957,0.109,5,17,7,No
0.3,0.403,3,9,3,No
0.244,0.537,2,24,5,No
0.468,0.556,2,9,4,No
0.554,0.892,3,8,5,No
0.272,0.301,4,15,7,No
0.747,0.148,5,5,6,No
0.55,0.539,4,8,5,No
0.549,0.506,5,2,2,No
0.548,0.796,2,15,6,No
0.878,0.038,3,21,2,No
0.449,0.868,5,4,6,No
0.307,0.454,5,8,1,No
0.362,0.903,4,7,6,No
0.33,0.41,4,21,3,No
0.177,0.182,4,22,5,No
0.111,0.344,3,1,6,No
0.696,0.013,1,13,6,No
0.051,0.821,3,16,8,No
0.205,0.658,2,15,6,No
0.964,0.133,4,23,3,No
0.032,0.561,2,10,1,No
0.42,0.311,1,5,4,No
0.069,0.98,2,19,1,No
0.383,0.297,3,20,2,No
0.588,0.512,1,24,3,No
0.97,0.544,2,16,4,No
0.452,0.913,1,3,5,No
0.55,0.056,4,16,8,No
0.506,0.236,5,17,6,No
0.039,0.601,3,8,7,No
0.688,0.759,2,9,6,No
0.463,0.223,2,9,3,No
0.596,0.311,2,20,2,No
0.476,0.624,3,4,5,No
0.185,0.849,4,12,8,No
0.752,0.255,1,6,2,No
0.702,0.793,4,19,2,No
0.84,0.227,1,14,4,No
0.828,0.384,4,5,8,No
0.618,0.515,2,20,3,No
0.769,0.185,3,8,4,No
0.968,0.927,1,5,2,No
0.814,0.922,5,23,4,No
0.715,0.887,4,22,8,No
0.575,0.001,1,15,3,No
0.942,0.539,4,20,1,No
0.246,0.736,4,5,2,No
0.017,0.441,2,8,5,No
0.559,0.329,1,12,6,No
0.07,0.677,2,8,3,No
0.63,0.862,4,12,3,No
0.174,0.695,4,22,2,No
0.693,0.396,2,4,5,No
0.538,0.884,3,11,5,No
0.322,0.15,3,3,5,No
0.158,0.96,3,21,4,No
0.952,0.448,3,16,8,No
0.087,0.091,4,20,7,No
0.1,0.922,5,23,6,No
0.393,0.376,5,5,1,No
0.749,0.982,3,2,8,No
0.285,0.793,2,21,2,No
0.425,0.66,3,6,6,No
0.075,0.301,2,2,2,No
0.088,0.376,1,13,3,No
0.664,0.553,3,11,2,No
0.793,0.111,3,20,7,No
0.675,0.973,2,3,5,No
0.097,0.754,2,16,1,No
0.528,0.675,1,23,1,No
0.028,0.306,4,20,2,No
0.771,0.388,1,8,8,No
0.615,0.892,4,20,6,No
0.826,0.344,3,4,4,No
0.312,0.068,5,11,5,No
0.565,0.408,5,16,5,No
0.372,0.172,2,17,5,No
0.279,0.518,3,15,7,No
0.982,0.753,1,3,1,No
0.286,0.56,1,11,7,No
0.005,0.104,2,18,2,No
0.283,0.885,2,23,5,No
0.285,0.437,5,14,6,No
0.882,0.937,1,3,2,No
0.416,0.827,4,23,8,No
0.192,0.324,2,8,6,No
0.276,0.365,4,4,6,No
0.57,0.385,2,10,6,No
0.355,0.32,4,11,6,No
0.634,0.518,3,10,1,No
0.993,0.142,5,19,2,No
0.088,0.518,2,19,3,No
0.659,0.431,1,10,3,No
0.213,0.157,4,22,8,No
0.845,0.724,2,19,2,No
0.529,0.426,3,6,2,No
0.417,0.421,2,20,2,No
0.324,0.416,5,4,2,No
0.961,0.353,3,15,4,No
0.615,0.793,2,2,3,No
0.738,0.248,3,9,3,No
0.958,0.418,4,14,8,No
0.786,0.649,4,15,3,No
0.101,0.868,1,18,7,No
0.761,0.646,5,6,7,No
0.751,0.6,2,17,3,No
0.608,0.509,1,16,1,No
0.576,0.754,4,12,5,No
0.796,0.641,4,13,2,No
0.044,0.936,5,5,7,No
0.206,0.603,4,4,3,No
0.753,0.586,4,2,6,No
0.362,0.426,3,3,6,No
0.213,0.474,4,12,8,No
0.556,0.887,3,5,7,No
0.031,0.171,1,12,4,No
0.129,0.355,4,18,4,No
0.196,0.614,2,21,6,No
0.211,0.446,5,19,7,No
0.929,0.125,1,5,1,No
0.831,0.055,5,18,7,No
0.944,0.941,4,10,5,No
0.219,0.204,3,6,3,No
0.537,0.75,2,4,1,No
0.766,0.429,4,9,1,No
0.257,0.706,3,11,3,No
0.656,0.184,3,18,5,No
0.607,0.417,4,5,2,No
0.394,0.136,2,22,6,No
0.722,0.034,4,3,1,No
0.225,0.34,4,8,3,No
0.761,0.451,4,17,6,No
0.681,0.923,2,11,6,No
0.224,0.859,2,4,8,No
0.763,0.207,2,14,2,No
0.964,0.921,4,5,7,No
0.641,0.995,3,22,5,No
0.582,0.168,4,6,1,No
0.153,0.189,2,12,8,No
0.945,0.071,2,5,4,No
0.024,0.537,4,22,2,No
0.794,0.027,2,6,6,No
0.434,0.991,4,17,2,No
0.139,0.476,4,5,4,No
0.671,0.839,4,17,3,No
0.68,0.721,2,3,4,No
0.335,0.84,4,2,6,No
0.357,0.223,2,4,2,No
0.417,0.508,4,9,3,No
0.881,0.832,3,23,8,No
0.824,0.715,4,3,2,No
0.215,0.05,4,6,4,No
0.832,0.075,2,11,5,No
0.177,0.795,2,3,2,No
0.526,0.729,1,20,7,No
0.922,0.312,1,18,7,No
0.714,0.738,3,20,8,No
0.342,0.986,4,17,7,No
0.397,0.193,5,15,3,No
0.388,0.596,2,8,3,No
0.67,0.582,4,21,5,No
0.749,0.035,5,23,8,No
0.287,0.64,4,20,8,No
0.392,0.22,3,2,4,No
0.102,0.926,4,16,2,No
0.373,0.677,5,6,6,No
0.471,0.09,4,21,4,No
0.185,0.317,5,24,2,No
0.556,0.569,4,10,5,No
0.528,0.871,4,23,2,No
0.575,0.614,5,15,1,No
0.99,0.663,3,9,3,No
0.481,0.757,4,20,8,No
0.041,0.203,2,5,3,No
0.876,0.382,3,6,1,No
0.882,0.447,1,8,4,No
0.847,0.041,2,17,7,No
0.955,0.116,2,13,7,No
0.846,0.548,4,9,5,No
0.158,0.896,3,9,2,No
0.436,0.16,5,18,5,No
0.902,0.663,3,6,4,No
0.692,0.255,2,13,4,No
0.697,0.317,5,8,5,No
0.878,0.423,5,11,6,No
0.345,0.416,5,19,7,No
0.964,0.444,2,22,3,No
0.117,0.567,2,20,7,No
0.96,0.154,3,11,3,No
0.973,0.894,1,17,2,No
0.84,0.5,3,20,1,No
0.265,0.542,1,2,3,No
0.203,0.357,2,22,7,No
0.415,0.093,2,11,2,No
0.73,0.557,1,14,4,No
0.92,0.612,2,22,5,No
0.443,0.525,2,6,6,No
0.289,0.714,5,10,7,No
0.06,0.709,4,13,2,No
0.276,0.055,4,10,6,No
0.115,0.02,3,3,2,No
0.074,0.204,2,14,6,No
0.278,0.297,5,5,2,No
0.642,0.049,4,18,4,No
0.198,0.099,3,8,7,No
0.271,0.722,5,22,2,No
0.773,0.879,5,20,5,No
0.49,0.773,3,13,3,No
0.92,0.886,2,15,7,No
0.82,0.668,1,12,3,No
0.297,0.308,4,6,5,No
0.092,0.398,1,22,5,No
0.513,0.261,2,7,5,No
0.295,0.534,4,14,8,No
0.76,0.95,4,13,5,No
0.664,0.816,5,16,2,No
0.132,0.743,5,5,6,No
0.171,0.439,2,19,6,No
0.358,0.075,1,15,5,No
0.244,0.062,3,4,2,No
0.424,0.318,2,4,6,No
0.76,0.285,2,13,5,No
0.154,0.12,3,21,6,No
0.239,0.236,4,13,2,No
0.12,0.395,4,22,5,No
0.798,0.717,1,8,6,No
0.875,0.639,3,6,7,No
0.783,0.806,4,11,6,No
0.594,0.434,3,4,4,No
0.781,0.434,5,20,5,No
0.693,0.877,4,5,6,No
0.879,0.977,3,8,1,No
0.609,0.689,3,21,5,No
0.067,0.604,5,2,8,No
0.266,0.923,3,23,2,No
0.111,0.881,3,15,3,No
0.167,0.469,5,3,1,No
0.115,0.99,5,12,2,No
0.121,0.276,4,8,3,No
0.391,0.106,5,1,5,No
0.338,0.946,3,23,1,No
0.657,0.024,3,6,7,No
0.267,0.273,2,16,6,No
0.951,0.404,5,19,3,No
0,0.168,2,5,1,No
0.412,0.695,1,15,3,No
0.95,0.856,4,7,7,No
0.832,0.884,5,1,1,No
0.179,0.753,4,20,8,No
0.029,0.17,2,15,4,No
0.446,0.742,4,1,2,No
0.364,0.297,4,21,7,No
0.826,0.306,2,20,5,No
0.869,0.801,4,19,7,No
0.964,0.235,3,7,5,No
0.889,0.692,2,14,8,No
0.693,0.738,4,5,3,No
0.719,0.744,1,6,6,No
0.455,0.86,2,5,4,No
0.429,0.969,5,17,8,No
0.355,0.308,3,21,5,No
0.993,0.416,3,21,4,No
0.02,0.083,2,23,7,No
0.836,0.66,3,1,5,No
0.321,0.243,5,20,7,No
0.651,0.007,3,1,2,No
0.579,0.579,5,20,1,No
0.809,0.034,3,6,2,No
0.555,0.992,4,19,5,No
0.089,0.266,3,14,5,No
0.354,0.717,2,15,7,No
0.79,0.932,3,13,6,No
0.078,0.723,2,5,2,No
0.782,0.367,3,18,5,No
0.636,0.957,1,4,1,No
0.439,0.243,4,12,4,No
0.781,0.592,2,20,6,No
0.692,0.952,3,16,7,No
0.328,0.898,2,16,3,No
0.736,0.312,4,9,6,No
0.442,0.952,3,3,7,No
0.243,0.154,2,23,1,No
0.072,0.511,3,7,2,No
0.434,0.69,1,6,5,No
0.442,0.889,2,4,7,No
0.974,0.991,2,15,7,No
0.369,0.717,2,21,2,No
0.429,0.204,2,12,7,No
0.871,0.259,3,1,4,No
0.654,0.441,2,15,7,No
0.346,0.327,1,18,8,No
0.698,0.996,2,19,2,No
0.61,0.785,2,21,5,No
0.52,0.333,1,16,5,No
0.632,0.115,4,9,7,No
0.204,0.072,3,17,2,No
0.852,0.347,5,8,2,No
0.547,0.779,1,2,7,No
0.247,0.185,3,3,5,No
0.488,0.824,4,18,3,No
0.144,0.26,4,23,7,No
0.868,0.339,5,21,1,No
0.305,0.304,4,8,5,No
0.975,0.771,2,15,4,No
0.439,0.398,4,11,2,No
0.743,0.019,5,12,3,No
0.148,0.214,2,15,3,No
0.039,0.054,1,8,7,No
0.79,0.997,3,24,2,No
0.711,0.481,2,10,4,No
0.545,0.889,3,3,8,No
0.845,0.152,4,8,5,No
0.812,0.309,4,9,4,No
0.637,0.213,4,13,4,No
0.008,0.818,2,16,5,No
0.266,0.84,5,22,1,No
0.646,0.591,2,20,1,No
0.781,0.929,4,7,4,No
0.878,0.841,5,4,2,No
0.423,0.809,3,2,5,No
0.39,0.806,3,13,5,No
0.102,0.896,3,16,5,No
0.375,0.609,1,22,8,No
0.646,0.351,3,6,2,No
0.169,0.898,3,19,2,No
0.538,0.334,3,7,6,No
0.236,0.625,3,15,7,No
0.594,0.211,2,5,6,No
0.085,0.175,2,13,5,No
0.608,0.771,2,22,2,No
0.789,0.883,5,17,8,No
0.693,0.908,4,10,3,No
0.811,0.991,3,8,6,No
0.212,0.286,5,7,5,No
0.974,0.698,3,23,3,No
0.559,0.928,4,18,6,No
0.901,0.166,2,19,7,No
0.702,0.348,4,2,3,No
0.756,0.386,4,6,4,No
0.433,0.939,3,10,2,No
0.31,0.277,3,8,3,No
0.719,0.752,3,1,2,No
0.971,0.601,4,18,3,No
0.35,0.834,4,22,3,No
0.806,0.116,5,3,3,No
0.015,0.606,4,7,2,No
0.099,0.687,2,11,7,No
0.717,0.187,5,2,8,No
0.097,0.95,1,1,1,No
0.633,0.004,4,17,6,No
0.889,0.637,5,2,5,No
0.96,0.951,4,19,6,No
0.089,0.335,5,20,5,No
0.214,0.022,3,1,2,No
0.983,0.601,4,21,2,No
0.475,0.161,5,3,7,No
0.063,0.256,2,12,7,No
0.613,0.523,4,22,7,No
0.906,0.297,2,6,2,No
0.753,0.412,2,20,5,No
0.127,0.903,5,10,4,No
0.086,0.451,1,3,4,No
0.275,0.468,1,12,2,No
0.021,0.241,2,1,7,No
0.191,0.592,3,12,6,No
0.349,0.129,1,18,7,No
0.004,0.7,3,10,7,No
0.49,0.365,4,21,6,No
0.701,0.729,2,17,6,No
0.047,0.277,3,6,2,No
0.263,0.103,1,3,6,No
0.714,0.101,1,13,4,No
0.614,0.451,3,18,7,No
0.253,0.997,3,17,8,No
0.512,0.542,3,12,6,No
0.159,0.771,2,22,3,No
0.858,0.525,5,6,2,No
0.611,0.585,4,20,3,No
0.309,0.466,4,11,6,No
0.627,0.833,4,9,5,No
0.261,0.902,3,19,1,No
0.847,0.892,3,6,2,No
0.312,0.865,5,3,3,No
0.118,0.803,2,21,1,No
0.936,0.849,3,1,2,No
0.772,0.396,1,19,5,No
0.484,0.332,3,12,7,No
0.185,0.607,4,12,4,No
0.656,0.627,2,14,6,No
0.351,0.935,1,21,5,No
0.584,0.766,4,9,2,No
0.755,0.031,5,23,1,No
0.852,0.7,3,21,3,No
0.91,0.19,2,24,2,No
0.227,0.873,2,7,8,No
0.771,0.136,4,16,3,No
0.544,0.042,5,5,2,No
0.771,0.844,3,9,2,No
0.946,0.81,3,16,1,No
0.852,0.781,2,19,4,No
0.603,0.625,2,17,7,No
0.276,0.034,4,21,5,No
0.743,0.907,4,5,4,No
0.001,0.578,3,8,5,No
0.121,0.498,2,17,8,No
0.371,0.009,3,3,8,No
0.28,0.864,2,5,4,No
0.767,0.015,5,17,2,No
0.471,0.989,5,22,3,No
0.016,0.301,4,7,6,No
0.01,0.479,4,24,1,No
0.335,0.288,4,15,3,No
0.855,0.816,1,14,2,No
0.783,0.669,4,17,4,No
0.025,0.028,2,5,5,No
0.291,0.09,1,21,5,No
0.479,0.313,4,18,8,No
0.622,0.282,2,2,6,No
0.483,0.167,5,5,8,No
0.062,0.661,5,21,6,No
0.188,0.59,4,15,2,No
0.223,0.212,2,12,1,No
0.565,0.695,3,3,4,No
0.223,0.94,3,13,2,No
0.186,0.447,5,10,1,No
0.246,0.866,3,9,6,No
0.039,0.24,2,14,5,No
0.547,0.713,1,4,5,No
0.954,0.529,1,13,7,No
0.372,0.045,1,12,3,No
0.092,0.702,2,11,5,No
0.027,0.203,5,16,4,No
0.268,0.959,3,18,4,No
0.239,0.142,1,2,3,No
0.522,0.156,3,16,4,No
0.375,0.091,4,2,6,No
0.192,0.353,1,18,3,No
0.188,0.585,5,3,7,No
0.748,0.508,2,3,5,No
0.216,0.429,4,15,8,No
0.328,0.921,3,24,5,No
0.47,0.844,5,7,6,No
0.402,0.343,3,14,2,No
0.006,0.292,5,4,6,No
0.183,0.655,3,6,6,No
0.409,0.242,5,10,1,No
0.763,0.49,5,5,3,No
0.251,0.945,2,15,3,No
0.153,0.917,5,17,7,No
0.619,0.435,2,11,3,No
0.499,0.45,4,4,3,No
0.912,0.32,4,19,3,No
0.217,0.714,5,19,1,No
0.448,0.24,5,22,1,No
0.211,0.16,2,8,2,No
0.909,0.911,5,21,4,No
0.945,0.664,3,16,7,No
0.589,0.442,4,5,3,No
0.42,0.719,3,7,8,No
0.436,0.433,1,5,1,No
0.454,0.604,3,9,4,No
0.51,0.23,2,24,5,No
0.423,0.001,3,9,6,No
0.684,0.741,2,1,7,No
0.931,0.377,4,3,3,No
0.906,0.307,1,15,1,No
0.957,0.622,5,13,1,No
0.202,0.851,4,3,5,No
0.739,0.192,3,1,4,No
0.205,0.769,1,22,4,No
0.935,0.39,3,23,3,No
0.545,0.705,1,17,5,No
